subject,condition,block,group,item,word,phoneme,accuracy,raw_rt
15,target1,block2,16,79,theme,th,1,1538
15,filler,block2,16,80,devise,devise,1,1622
16,target2,block2,9,41,black,no,1,4170
16,target1,block2,9,42,sink,s,1,546
16,target2,block2,9,43,foster,o,1,1460
16,target1,block2,9,44,path,th,1,512
16,filler,block2,9,45,buy,buy,1,757
16,target1,block2,10,46,gross,s,1,1622
16,target2,block2,10,47,pot,o,1,2296
16,target2,block2,10,48,band,no,0,1233
16,target1,block2,10,49,worth,th,1,802
16,filler,block2,10,50,near,near,1,774
16,target1,block2,11,51,seem,s,1,762
16,target2,block2,11,52,bad,no,1,1943
16,target1,block2,11,53,sigh,s,1,761
16,target2,block2,11,54,cop,o,1,2439
16,filler,block2,11,55,tense,tense,1,1003
16,target2,block2,12,56,bottle,o,1,6755
16,target1,block2,12,57,miss,s,1,625
16,target2,block2,12,58,mop,o,1,1189
16,target1,block2,12,59,thought,th,1,1661
16,filler,block2,12,60,peach,peach,1,1275
16,target2,block2,13,61,faster,no,1,936
16,target1,block2,13,62,worse,s,1,664
16,target2,block2,13,63,band,no,1,1585
16,target1,block2,13,64,growth,th,1,445
16,filler,block2,13,65,cheek,cheek,1,1645
16,target2,block2,14,66,pot,o,0,1514
16,target1,block2,14,67,sink,s,0,446
16,target1,block2,14,68,sought,s,1,1081
16,target2,block2,14,69,cap,no,1,1244
16,filler,block2,14,70,fool,fool,1,1128
16,target1,block2,15,71,path,th,0,NA
16,target2,block2,15,72,mop,o,0,2029
16,target2,block2,15,73,bod,o,1,1993
16,target1,block2,15,74,sigh,s,0,847
16,filler,block2,15,75,money,money,1,983
16,target1,block2,16,76,myth,th,1,548
16,target2,block2,16,77,bottle,o,0,1831
16,target2,block2,16,78,block,o,1,755
16,target1,block2,16,79,theme,th,1,1703
16,filler,block2,16,80,devise,devise,1,897
17,target2,block2,9,41,black,no,1,1043
17,target1,block2,9,42,think,th,0,1761
17,target2,block2,9,43,foster,o,1,720
17,target1,block2,9,44,path,th,1,955
17,filler,block2,9,45,buy,buy,1,1007
17,target1,block2,10,46,gross,s,1,1281
17,target2,block2,10,47,pot,o,1,705
17,target2,block2,10,48,bond,o,1,1074
17,target1,block2,10,49,worth,th,1,1050
17,filler,block2,10,50,near,near,1,852
17,target1,block2,11,51,seem,s,1,1266
17,target2,block2,11,52,bad,no,1,1149
17,target1,block2,11,53,sigh,s,1,927
17,target2,block2,11,54,cap,no,0,1240
17,filler,block2,11,55,tense,tense,1,1026
17,target2,block2,12,56,battle,no,0,950
17,target1,block2,12,57,miss,s,1,800
17,target2,block2,12,58,map,no,0,703
17,target1,block2,12,59,thought,th,1,738
17,filler,block2,12,60,peach,peach,1,829
17,target2,block2,13,61,faster,no,1,668
17,target1,block2,13,62,worth,th,0,2042
17,target2,block2,13,63,band,no,1,778
17,target1,block2,13,64,growth,th,1,984
17,filler,block2,13,65,cheek,cheek,1,1680
17,target2,block2,14,66,pat,no,1,978
17,target1,block2,14,67,think,th,1,706
17,target1,block2,14,68,thought,th,0,1376
17,target2,block2,14,69,cap,no,1,958
17,filler,block2,14,70,fool,fool,1,1043
17,target1,block2,15,71,pass,s,1,2036
17,target2,block2,15,72,map,no,1,1325
17,target2,block2,15,73,bad,no,0,1291
17,target1,block2,15,74,sigh,s,0,1599
17,filler,block2,15,75,money,money,1,975
17,target1,block2,16,76,myth,th,1,1610
17,target2,block2,16,77,battle,no,1,1249
17,target2,block2,16,78,block,o,1,1106
17,target1,block2,16,79,theme,th,1,820
17,filler,block2,16,80,devise,devise,1,1260
18,target2,block2,9,41,black,no,1,1703
18,target1,block2,9,42,think,th,0,2169
18,target2,block2,9,43,foster,o,1,943
18,target1,block2,9,44,path,th,1,594
18,filler,block2,9,45,buy,buy,1,864
18,target1,block2,10,46,growth,th,0,965
18,target2,block2,10,47,pot,o,1,579
18,target2,block2,10,48,bond,o,1,990
18,target1,block2,10,49,worth,th,1,1204
18,filler,block2,10,50,near,near,1,622
18,target1,block2,11,51,seem,s,1,1043
18,target2,block2,11,52,bad,no,1,1419
18,target1,block2,11,53,sigh,s,1,950
18,target2,block2,11,54,cop,o,1,2101
18,filler,block2,11,55,tense,tense,1,1892
18,target2,block2,12,56,bottle,o,1,3392
18,target1,block2,12,57,miss,s,1,1138
18,target2,block2,12,58,mop,o,1,1013
18,target1,block2,12,59,thought,th,1,849
18,filler,block2,12,60,peach,peach,1,1572
18,target2,block2,13,61,faster,no,1,711
18,target1,block2,13,62,worse,s,1,1809
18,target2,block2,13,63,band,no,1,958
18,target1,block2,13,64,growth,th,1,1299
18,filler,block2,13,65,cheek,cheek,1,2746
18,target2,block2,14,66,pat,no,1,767
18,target1,block2,14,67,think,th,1,1264
18,target1,block2,14,68,sought,s,1,742
18,target2,block2,14,69,cap,no,1,889
18,filler,block2,14,70,fool,fool,1,1086
18,target1,block2,15,71,path,th,0,1609
18,target2,block2,15,72,map,no,1,1831
18,target2,block2,15,73,bod,o,1,1620
18,target1,block2,15,74,thigh,th,1,1624
18,filler,block2,15,75,money,money,1,822
18,target1,block2,16,76,myth,th,1,778
18,target2,block2,16,77,battle,no,1,1080
18,target2,block2,16,78,block,o,1,1075
18,target1,block2,16,79,theme,th,1,909
18,filler,block2,16,80,devise,devise,1,1732
19,target2,block2,9,41,black,no,1,1655
19,target1,block2,9,42,sink,s,1,804
19,target2,block2,9,43,foster,o,1,1498
19,target1,block2,9,44,path,th,1,1200
19,filler,block2,9,45,buy,buy,1,998
19,target1,block2,10,46,growth,th,0,1982
19,target2,block2,10,47,pot,o,1,912
19,target2,block2,10,48,bond,o,1,1046
19,target1,block2,10,49,worth,th,1,1008
19,filler,block2,10,50,near,near,1,1044
19,target1,block2,11,51,seem,s,1,1736
19,target2,block2,11,52,bad,no,1,773
19,target1,block2,11,53,sigh,s,1,3921
19,target2,block2,11,54,cop,o,1,1732
19,filler,block2,11,55,tense,tense,1,1307
19,target2,block2,12,56,bottle,o,1,3448
19,target1,block2,12,57,miss,s,1,1472
19,target2,block2,12,58,mop,o,1,941
19,target1,block2,12,59,thought,th,1,1427
19,filler,block2,12,60,peach,peach,1,1483
19,target2,block2,13,61,faster,no,1,844
19,target1,block2,13,62,worth,th,0,670
19,target2,block2,13,63,band,no,1,1035
19,target1,block2,13,64,growth,th,1,685
19,filler,block2,13,65,cheek,cheek,1,2224
19,target2,block2,14,66,pat,no,1,1046
19,target1,block2,14,67,think,th,1,1178
19,target1,block2,14,68,sought,s,1,2073
19,target2,block2,14,69,cap,no,1,826
19,filler,block2,14,70,fool,fool,1,2895
19,target1,block2,15,71,pass,s,1,979
19,target2,block2,15,72,map,no,1,768
19,target2,block2,15,73,bod,o,1,1669
19,target1,block2,15,74,thigh,th,1,1572
19,filler,block2,15,75,money,money,1,1271
19,target1,block2,16,76,myth,th,1,1201
19,target2,block2,16,77,battle,no,1,1183
19,target2,block2,16,78,block,o,1,760
19,target1,block2,16,79,theme,th,1,851
19,filler,block2,16,80,devise,devise,1,1213
20,target2,block2,9,41,black,no,1,760
20,target1,block2,9,42,think,th,0,1873
20,target2,block2,9,43,faster,no,0,1052
20,target1,block2,9,44,path,th,1,794
20,filler,block2,9,45,buy,buy,1,1208
20,target1,block2,10,46,growth,th,0,1091
20,target2,block2,10,47,pot,o,1,745
20,target2,block2,10,48,bond,o,1,788
20,target1,block2,10,49,worth,th,1,1155
20,filler,block2,10,50,near,near,1,797
20,target1,block2,11,51,seem,s,1,903
20,target2,block2,11,52,bad,no,1,662
20,target1,block2,11,53,sigh,s,1,2207
20,target2,block2,11,54,cop,o,1,2437
20,filler,block2,11,55,tense,tense,1,1191
20,target2,block2,12,56,battle,no,0,772
20,target1,block2,12,57,myth,th,0,1859
20,target2,block2,12,58,map,no,0,666
20,target1,block2,12,59,thought,th,1,1319
20,filler,block2,12,60,peach,peach,1,1634
20,target2,block2,13,61,faster,no,1,1487
20,target1,block2,13,62,worse,s,1,1179
20,target2,block2,13,63,band,no,1,1963
20,target1,block2,13,64,growth,th,1,2986
20,filler,block2,13,65,cheek,cheek,1,1935
20,target2,block2,14,66,pat,no,1,1301
20,target1,block2,14,67,think,th,1,1164
20,target1,block2,14,68,sought,s,1,1792
20,target2,block2,14,69,cap,no,1,1065
20,filler,block2,14,70,fool,fool,1,1508
20,target1,block2,15,71,pass,s,1,921
20,target2,block2,15,72,map,no,1,1143
20,target2,block2,15,73,bod,o,1,2692
20,target1,block2,15,74,sigh,s,0,3182
20,filler,block2,15,75,money,money,1,1114
20,target1,block2,16,76,myth,th,1,666
20,target2,block2,16,77,battle,no,1,1159
20,target2,block2,16,78,black,no,0,1233
20,target1,block2,16,79,seem,s,0,1142
20,filler,block2,16,80,devise,devise,1,1416
21,target2,block2,9,41,black,no,1,860
21,target1,block2,9,42,think,th,0,1209
21,target2,block2,9,43,faster,no,0,1309
21,target1,block2,9,44,pass,s,0,4237
21,filler,block2,9,45,buy,buy,1,1435
21,target1,block2,10,46,gross,s,1,2086
21,target2,block2,10,47,pot,o,1,993
21,target2,block2,10,48,bond,o,1,1079
21,target1,block2,10,49,worth,th,1,1225
21,filler,block2,10,50,near,near,1,932
21,target1,block2,11,51,seem,s,1,1556
21,target2,block2,11,52,bad,no,1,1077
21,target1,block2,11,53,sigh,s,1,1156
21,target2,block2,11,54,cap,no,0,888
21,filler,block2,11,55,tense,tense,1,1223
21,target2,block2,12,56,battle,no,0,1906
21,target1,block2,12,57,miss,s,1,1569
21,target2,block2,12,58,map,no,0,917
21,target1,block2,12,59,thought,th,1,1057
21,filler,block2,12,60,peach,peach,1,1465
21,target2,block2,13,61,faster,no,1,1489
21,target1,block2,13,62,worse,s,1,1267
21,target2,block2,13,63,band,no,1,1017
21,target1,block2,13,64,gross,s,0,1377
21,filler,block2,13,65,cheek,cheek,1,1906
21,target2,block2,14,66,pat,no,1,1169
21,target1,block2,14,67,think,th,1,897
21,target1,block2,14,68,thought,th,0,1168
21,target2,block2,14,69,cap,no,1,1098
21,filler,block2,14,70,fool,fool,1,1654
21,target1,block2,15,71,pass,s,1,1607
21,target2,block2,15,72,map,no,1,916
21,target2,block2,15,73,bod,o,1,1236
21,target1,block2,15,74,sigh,s,0,1268
21,filler,block2,15,75,money,money,1,1037
21,target1,block2,16,76,miss,s,0,1025
21,target2,block2,16,77,bottle,o,0,2297
21,target2,block2,16,78,block,o,1,1647
21,target1,block2,16,79,theme,th,1,1816
21,filler,block2,16,80,devise,devise,1,1155
22,target2,block2,9,41,black,no,1,1381
22,target1,block2,9,42,think,th,0,720
22,target2,block2,9,43,foster,o,1,1063
22,target1,block2,9,44,pass,s,0,1215
22,filler,block2,9,45,buy,buy,1,1380
22,target1,block2,10,46,growth,th,0,1375
22,target2,block2,10,47,pot,o,1,852
22,target2,block2,10,48,bond,o,1,1186
22,target1,block2,10,49,worth,th,1,1047
22,filler,block2,10,50,near,near,1,871
22,target1,block2,11,51,seem,s,1,1120
22,target2,block2,11,52,bad,no,1,823
22,target1,block2,11,53,sigh,s,1,670
22,target2,block2,11,54,cop,o,1,556
22,filler,block2,11,55,tense,tense,1,952
22,target2,block2,12,56,bottle,o,1,1036
22,target1,block2,12,57,miss,s,1,721
22,target2,block2,12,58,mop,o,1,538
22,target1,block2,12,59,sought,s,0,1311
22,filler,block2,12,60,peach,peach,1,782
22,target2,block2,13,61,faster,no,1,630
22,target1,block2,13,62,worse,s,1,683
22,target2,block2,13,63,band,no,1,984
22,target1,block2,13,64,growth,th,1,862
22,filler,block2,13,65,cheek,cheek,1,1413
22,target2,block2,14,66,pat,no,1,715
22,target1,block2,14,67,think,th,1,645
22,target1,block2,14,68,thought,th,0,912
22,target2,block2,14,69,cap,no,1,916
22,filler,block2,14,70,fool,fool,1,893
22,target1,block2,15,71,pass,s,1,1397
22,target2,block2,15,72,map,no,1,790
22,target2,block2,15,73,bod,o,1,848
22,target1,block2,15,74,thigh,th,1,919
22,filler,block2,15,75,money,money,1,748
22,target1,block2,16,76,miss,s,0,715
22,target2,block2,16,77,battle,no,1,748
22,target2,block2,16,78,block,o,1,744
22,target1,block2,16,79,theme,th,1,756
22,filler,block2,16,80,devise,devise,1,823
23,target2,block2,9,41,black,no,1,735
23,target1,block2,9,42,think,th,0,2348
23,target2,block2,9,43,foster,o,1,1104
23,target1,block2,9,44,pass,s,0,1949
23,filler,block2,9,45,buy,buy,1,1435
23,target1,block2,10,46,growth,th,0,2840
23,target2,block2,10,47,pot,o,1,942
23,target2,block2,10,48,bond,o,1,1106
23,target1,block2,10,49,worth,th,1,7286
23,filler,block2,10,50,near,near,1,1195
23,target1,block2,11,51,seem,s,1,1196
23,target2,block2,11,52,bad,no,1,794
23,target1,block2,11,53,sigh,s,1,1421
23,target2,block2,11,54,cop,o,1,2357
23,filler,block2,11,55,tense,tense,1,1040
23,target2,block2,12,56,bottle,o,1,1233
23,target1,block2,12,57,miss,s,1,600
23,target2,block2,12,58,mop,o,1,727
23,target1,block2,12,59,sought,s,0,1176
23,filler,block2,12,60,peach,peach,1,1125
23,target2,block2,13,61,faster,no,1,618
23,target1,block2,13,62,worse,s,1,7732
23,target2,block2,13,63,band,no,1,776
23,target1,block2,13,64,growth,th,1,4000
23,filler,block2,13,65,cheek,cheek,1,3078
23,target2,block2,14,66,pat,no,1,1202
23,target1,block2,14,67,think,th,1,1736
23,target1,block2,14,68,sought,s,1,694
23,target2,block2,14,69,cap,no,1,610
23,filler,block2,14,70,fool,fool,1,1140
23,target1,block2,15,71,pass,s,1,1098
23,target2,block2,15,72,map,no,1,642
23,target2,block2,15,73,bod,o,1,1183
23,target1,block2,15,74,thigh,th,1,2886
23,filler,block2,15,75,money,money,1,875
23,target1,block2,16,76,myth,th,1,1597
23,target2,block2,16,77,battle,no,1,1337
23,target2,block2,16,78,block,o,1,1089
23,target1,block2,16,79,theme,th,1,1537
23,filler,block2,16,80,devise,devise,1,1427
24,target2,block2,9,41,black,no,1,721
24,target1,block2,9,42,sink,s,1,868
24,target2,block2,9,43,foster,o,1,962
24,target1,block2,9,44,path,th,1,998
24,filler,block2,9,45,buy,buy,1,962
24,target1,block2,10,46,gross,s,1,2905
24,target2,block2,10,47,pot,o,1,1577
24,target2,block2,10,48,bond,o,1,1256
24,target1,block2,10,49,worth,th,1,843
24,filler,block2,10,50,near,near,1,904
24,target1,block2,11,51,seem,s,1,1016
24,target2,block2,11,52,bad,no,1,1130
24,target1,block2,11,53,sigh,s,1,726
24,target2,block2,11,54,cop,o,1,953
24,filler,block2,11,55,tense,tense,1,1245
24,target2,block2,12,56,bottle,o,1,2789
24,target1,block2,12,57,miss,s,1,1233
24,target2,block2,12,58,mop,o,1,1369
24,target1,block2,12,59,thought,th,1,1989
24,filler,block2,12,60,peach,peach,1,1108
24,target2,block2,13,61,faster,no,1,628
24,target1,block2,13,62,worse,s,1,983
24,target2,block2,13,63,band,no,1,1168
24,target1,block2,13,64,growth,th,1,1553
24,filler,block2,13,65,cheek,cheek,1,2395
24,target2,block2,14,66,pat,no,1,856
24,target1,block2,14,67,think,th,1,1558
24,target1,block2,14,68,sought,s,1,1352
24,target2,block2,14,69,cap,no,1,968
24,filler,block2,14,70,fool,fool,1,1381
24,target1,block2,15,71,pass,s,1,1359
24,target2,block2,15,72,map,no,1,1030
24,target2,block2,15,73,bod,o,1,1073
24,target1,block2,15,74,thigh,th,1,1715
24,filler,block2,15,75,money,money,1,1228
24,target1,block2,16,76,myth,th,1,1172
24,target2,block2,16,77,battle,no,1,1504
24,target2,block2,16,78,block,o,1,903
24,target1,block2,16,79,theme,th,1,1958
24,filler,block2,16,80,devise,devise,1,1315
25,target2,block2,9,41,black,no,1,945
25,target1,block2,9,42,sink,s,1,963
25,target2,block2,9,43,foster,o,1,661
25,target1,block2,9,44,path,th,1,645
25,filler,block2,9,45,buy,buy,1,848
25,target1,block2,10,46,gross,s,1,681
25,target2,block2,10,47,pot,o,1,745
25,target2,block2,10,48,bond,o,1,641
25,target1,block2,10,49,worse,s,0,995
25,filler,block2,10,50,near,near,1,808
25,target1,block2,11,51,seem,s,1,718
25,target2,block2,11,52,bad,no,1,3532
25,target1,block2,11,53,sigh,s,1,625
25,target2,block2,11,54,cop,o,1,1795
25,filler,block2,11,55,tense,tense,1,1418
25,target2,block2,12,56,bottle,o,1,1220
25,target1,block2,12,57,miss,s,1,727
25,target2,block2,12,58,mop,o,1,835
25,target1,block2,12,59,sought,s,0,3173
25,filler,block2,12,60,peach,peach,1,753
25,target2,block2,13,61,faster,no,1,681
25,target1,block2,13,62,worse,s,1,646
25,target2,block2,13,63,band,no,1,712
25,target1,block2,13,64,gross,s,0,2070
25,filler,block2,13,65,cheek,cheek,1,1862
25,target2,block2,14,66,pat,no,1,894
25,target1,block2,14,67,think,th,1,795
25,target1,block2,14,68,thought,th,0,875
25,target2,block2,14,69,cap,no,1,1087
25,filler,block2,14,70,fool,fool,1,943
25,target1,block2,15,71,pass,s,1,838
25,target2,block2,15,72,map,no,1,663
25,target2,block2,15,73,bod,o,1,851
25,target1,block2,15,74,thigh,th,1,932
25,filler,block2,15,75,money,money,1,791
25,target1,block2,16,76,myth,th,1,793
25,target2,block2,16,77,battle,no,1,783
25,target2,block2,16,78,block,o,1,749
25,target1,block2,16,79,theme,th,1,888
25,filler,block2,16,80,devise,devise,1,1115
26,target2,block2,9,41,black,no,1,1227
26,target1,block2,9,42,sink,s,1,775
26,target2,block2,9,43,foster,o,1,896
26,target1,block2,9,44,pass,s,0,2046
26,filler,block2,9,45,buy,buy,1,868
26,target1,block2,10,46,gross,s,1,647
26,target2,block2,10,47,pot,o,1,646
26,target2,block2,10,48,bond,o,1,479
26,target1,block2,10,49,worse,s,0,894
26,filler,block2,10,50,near,near,1,664
26,target1,block2,11,51,seem,s,1,1695
26,target2,block2,11,52,bad,no,1,1236
26,target1,block2,11,53,sigh,s,1,1843
26,target2,block2,11,54,cop,o,1,1277
26,filler,block2,11,55,tense,tense,1,1458
26,target2,block2,12,56,battle,no,0,7217
26,target1,block2,12,57,miss,s,1,3968
26,target2,block2,12,58,mop,o,1,7745
26,target1,block2,12,59,thought,th,1,867
26,filler,block2,12,60,peach,peach,1,627
26,target2,block2,13,61,faster,no,1,645
26,target1,block2,13,62,worse,s,1,900
26,target2,block2,13,63,band,no,1,817
26,target1,block2,13,64,growth,th,1,1685
26,filler,block2,13,65,cheek,cheek,1,1839
26,target2,block2,14,66,pat,no,1,2383
26,target1,block2,14,67,think,th,1,498
26,target1,block2,14,68,thought,th,0,707
26,target2,block2,14,69,cap,no,1,748
26,filler,block2,14,70,fool,fool,1,1847
26,target1,block2,15,71,pass,s,1,547
26,target2,block2,15,72,map,no,1,917
26,target2,block2,15,73,bod,o,1,1589
26,target1,block2,15,74,thigh,th,1,4098
26,filler,block2,15,75,money,money,1,657
26,target1,block2,16,76,myth,th,1,819
26,target2,block2,16,77,battle,no,1,557
26,target2,block2,16,78,block,o,1,1295
26,target1,block2,16,79,theme,th,1,728
26,filler,block2,16,80,devise,devise,1,1008
27,target2,block2,9,41,black,no,1,1223
27,target1,block2,9,42,sink,s,1,3234
27,target2,block2,9,43,foster,o,1,878
27,target1,block2,9,44,path,th,1,882
27,filler,block2,9,45,buy,buy,1,1892
27,target1,block2,10,46,growth,th,0,3141
27,target2,block2,10,47,pot,o,1,802
27,target2,block2,10,48,bond,o,1,714
27,target1,block2,10,49,worse,s,0,2061
27,filler,block2,10,50,near,near,1,979
27,target1,block2,11,51,seem,s,1,1852
27,target2,block2,11,52,bad,no,1,610
27,target1,block2,11,53,sigh,s,1,966
27,target2,block2,11,54,cap,no,0,742
27,filler,block2,11,55,tense,tense,1,1202
27,target2,block2,12,56,battle,no,0,1182
27,target1,block2,12,57,miss,s,1,821
27,target2,block2,12,58,mop,o,1,3110
27,target1,block2,12,59,thought,th,1,793
27,filler,block2,12,60,peach,peach,1,1042
27,target2,block2,13,61,faster,no,1,850
27,target1,block2,13,62,worse,s,1,2782
27,target2,block2,13,63,band,no,1,801
27,target1,block2,13,64,growth,th,1,1180
27,filler,block2,13,65,cheek,cheek,1,2451
27,target2,block2,14,66,pat,no,1,850
27,target1,block2,14,67,think,th,1,1711
27,target1,block2,14,68,sought,s,1,2071
27,target2,block2,14,69,cap,no,1,590
27,filler,block2,14,70,fool,fool,1,1540
27,target1,block2,15,71,pass,s,1,2430
27,target2,block2,15,72,map,no,1,870
27,target2,block2,15,73,bod,o,1,1020
27,target1,block2,15,74,thigh,th,1,1309
27,filler,block2,15,75,money,money,1,1150
27,target1,block2,16,76,myth,th,1,1360
27,target2,block2,16,77,battle,no,1,1310
27,target2,block2,16,78,block,o,1,1040
27,target1,block2,16,79,theme,th,1,1130
27,filler,block2,16,80,devise,devise,1,1180
28,target2,block2,9,41,black,no,1,1940
28,target1,block2,9,42,sink,s,1,1123
28,target2,block2,9,43,foster,o,1,1318
28,target1,block2,9,44,path,th,1,1667
28,filler,block2,9,45,buy,buy,1,1792
28,target1,block2,10,46,gross,s,1,1635
28,target2,block2,10,47,pot,o,1,1558
28,target2,block2,10,48,bond,o,1,1308
28,target1,block2,10,49,worth,th,1,1212
