"subject","controller","condition","word","response","raw_response_time","response_time","type","block_G","group","subject_dummy","response_time1","dummy_type","subject2","subject3","means","adjusted_response_time","similarity_G","sound","similarity"
11,"Question","item-target2-block4-group25","backs","1",1631,1631,"Vowel","block4",25,"11_Vowel_block4_",1631,"filler","11_filler_block4_","11_Vowel_block4_",1820.75,-189.75,"close","-0.5","0.5"
11,"Question","item-target1-block4-group25","sing","1",988,988,"Consonant","block4",25,"11_Consonant_block4_",988,"filler","11_filler_block4_","11_Consonant_block4_",1820.75,-832.75,"close","0.5","0.5"
11,"Question","item-target2-block4-group25","tap","1",778,778,"Vowel","block4",25,"11_Vowel_block4_",778,"filler","11_filler_block4_","11_Vowel_block4_",1820.75,-1042.75,"distant","-0.5","0.5"
11,"Question","item-target1-block4-group25","faith","1",1397,1397,"Consonant","block4",25,"11_Consonant_block4_",1397,"filler","11_filler_block4_","11_Consonant_block4_",1820.75,-423.75,"close","0.5","0.5"
11,"Question","item-target1-block4-group26","mouse","1",1055,1055,"Consonant","block4",26,"11_Consonant_block4_",1055,"filler","11_filler_block4_","11_Consonant_block4_",1820.75,-765.75,"close","0.5","0.5"
11,"Question","item-target2-block4-group26","rock","1",2325,2325,"Vowel","block4",26,"11_Vowel_block4_",2325,"filler","11_filler_block4_","11_Vowel_block4_",1820.75,504.25,"close","-0.5","0.5"
11,"Question","item-target2-block4-group26","hat","0",3506,3506,"Vowel","block4",26,"11_Vowel_block4_",3506,"filler","11_filler_block4_","11_Vowel_block4_",1820.75,1685.25,"close","-0.5","0.5"
11,"Question","item-target1-block4-group26","forth","1",1621,1621,"Consonant","block4",26,"11_Consonant_block4_",1621,"filler","11_filler_block4_","11_Consonant_block4_",1820.75,-199.75,"distant","0.5","0.5"
11,"Question","item-target1-block4-group27","thumb","1",904,904,"Consonant","block4",27,"11_Consonant_block4_",904,"filler","11_filler_block4_","11_Consonant_block4_",1820.75,-916.75,"distant","0.5","0.5"
11,"Question","item-target2-block4-group27","lack","1",1523,1523,"Vowel","block4",27,"11_Vowel_block4_",1523,"filler","11_filler_block4_","11_Vowel_block4_",1820.75,-297.75,"distant","-0.5","0.5"
11,"Question","item-target1-block4-group27","sick","1",1256,1256,"Consonant","block4",27,"11_Consonant_block4_",1256,"filler","11_filler_block4_","11_Consonant_block4_",1820.75,-564.75,"close","0.5","0.5"
11,"Question","item-target2-block4-group27","rat","0",4149,4149,"Vowel","block4",27,"11_Vowel_block4_",4149,"filler","11_filler_block4_","11_Vowel_block4_",1820.75,2328.25,"close","-0.5","0.5"
11,"Question","item-target2-block4-group28","stomp","1",6550,6550,"Vowel","block4",28,"11_Vowel_block4_",6550,"filler","11_filler_block4_","11_Vowel_block4_",1820.75,4729.25,"distant","-0.5","0.5"
11,"Question","item-target1-block4-group28","mass","1",1196,1196,"Consonant","block4",28,"11_Consonant_block4_",1196,"filler","11_filler_block4_","11_Consonant_block4_",1820.75,-624.75,"close","0.5","0.5"
11,"Question","item-target2-block4-group28","sacks","1",1880,1880,"Vowel","block4",28,"11_Vowel_block4_",1880,"filler","11_filler_block4_","11_Vowel_block4_",1820.75,59.25,"distant","-0.5","0.5"
11,"Question","item-target1-block4-group28","thin","1",1194,1194,"Consonant","block4",28,"11_Consonant_block4_",1194,"filler","11_filler_block4_","11_Consonant_block4_",1820.75,-626.75,"distant","0.5","0.5"
11,"Question","item-target2-block4-group29","rack","1",2609,2609,"Vowel","block4",29,"11_Vowel_block4_",2609,"filler","11_filler_block4_","11_Vowel_block4_",1820.75,788.25,"close","-0.5","0.5"
11,"Question","item-target1-block4-group29","force","1",2191,2191,"Consonant","block4",29,"11_Consonant_block4_",2191,"filler","11_filler_block4_","11_Consonant_block4_",1820.75,370.25,"distant","0.5","0.5"
11,"Question","item-target2-block4-group29","stamp","1",1328,1328,"Vowel","block4",29,"11_Vowel_block4_",1328,"filler","11_filler_block4_","11_Vowel_block4_",1820.75,-492.75,"distant","-0.5","0.5"
11,"Question","item-target1-block4-group29","math","1",1110,1110,"Consonant","block4",29,"11_Consonant_block4_",1110,"filler","11_filler_block4_","11_Consonant_block4_",1820.75,-710.75,"distant","0.5","0.5"
11,"Question","item-target2-block4-group30","box","1",937,937,"Vowel","block4",30,"11_Vowel_block4_",937,"filler","11_filler_block4_","11_Vowel_block4_",1820.75,-883.75,"close","-0.5","0.5"
11,"Question","item-target1-block4-group30","thick","1",718,718,"Consonant","block4",30,"11_Consonant_block4_",718,"filler","11_filler_block4_","11_Consonant_block4_",1820.75,-1102.75,"distant","0.5","0.5"
11,"Question","item-target1-block4-group30","thing","1",762,762,"Consonant","block4",30,"11_Consonant_block4_",762,"filler","11_filler_block4_","11_Consonant_block4_",1820.75,-1058.75,"distant","0.5","0.5"
11,"Question","item-target2-block4-group30","hat","1",1747,1747,"Vowel","block4",30,"11_Vowel_block4_",1747,"filler","11_filler_block4_","11_Vowel_block4_",1820.75,-73.75,"distant","-0.5","0.5"
11,"Question","item-target1-block4-group31","face","1",858,858,"Consonant","block4",31,"11_Consonant_block4_",858,"filler","11_filler_block4_","11_Consonant_block4_",1820.75,-962.75,"close","0.5","0.5"
11,"Question","item-target2-block4-group31","socks","1",2428,2428,"Vowel","block4",31,"11_Vowel_block4_",2428,"filler","11_filler_block4_","11_Vowel_block4_",1820.75,607.25,"close","-0.5","0.5"
11,"Question","item-target2-block4-group31","rat","1",1054,1054,"Vowel","block4",31,"11_Vowel_block4_",1054,"filler","11_filler_block4_","11_Vowel_block4_",1820.75,-766.75,"distant","-0.5","0.5"
11,"Question","item-target1-block4-group31","sin","1",606,606,"Consonant","block4",31,"11_Consonant_block4_",606,"filler","11_filler_block4_","11_Consonant_block4_",1820.75,-1214.75,"distant","0.5","0.5"
11,"Question","item-target1-block4-group32","mouth","1",903,903,"Consonant","block4",32,"11_Consonant_block4_",903,"filler","11_filler_block4_","11_Consonant_block4_",1820.75,-917.75,"distant","0.5","0.5"
11,"Question","item-target2-block4-group32","top","1",1045,1045,"Vowel","block4",32,"11_Vowel_block4_",1045,"filler","11_filler_block4_","11_Vowel_block4_",1820.75,-775.75,"close","-0.5","0.5"
11,"Question","item-target2-block4-group32","lack","0",3033,3033,"Vowel","block4",32,"11_Vowel_block4_",3033,"filler","11_filler_block4_","11_Vowel_block4_",1820.75,1212.25,"close","-0.5","0.5"
11,"Question","item-target1-block4-group32","some","1",897,897,"Consonant","block4",32,"11_Consonant_block4_",897,"filler","11_filler_block4_","11_Consonant_block4_",1820.75,-923.75,"close","0.5","0.5"
12,"Question","item-target1-block1-group1","thought","1",1717,1717,"Consonant","block1",1,"12_Consonant_block1_",1717,"filler","12_filler_block1_","12_Consonant_block1_",1718.125,-1.125,"distant","0.5","0.5"
12,"Question","item-target2-block1-group1","black","1",993,993,"Vowel","block1",1,"12_Vowel_block1_",993,"filler","12_filler_block1_","12_Vowel_block1_",1718.125,-725.125,"distant","-0.5","0.5"
12,"Question","item-target2-block1-group1","bottle","1",1780,1780,"Vowel","block1",1,"12_Vowel_block1_",1780,"filler","12_filler_block1_","12_Vowel_block1_",1718.125,61.875,"distant","-0.5","0.5"
12,"Question","item-target1-block1-group1","sink","0",2811,2811,"Consonant","block1",1,"12_Consonant_block1_",2811,"filler","12_filler_block1_","12_Consonant_block1_",1718.125,1092.875,"distant","0.5","0.5"
12,"Question","item-target1-block1-group2","theme","1",1372,1372,"Consonant","block1",2,"12_Consonant_block1_",1372,"filler","12_filler_block1_","12_Consonant_block1_",1718.125,-346.125,"distant","0.5","0.5"
12,"Question","item-target2-block1-group2","foster","0",2157,2157,"Vowel","block1",2,"12_Vowel_block1_",2157,"filler","12_filler_block1_","12_Vowel_block1_",1718.125,438.875,"distant","-0.5","0.5"
12,"Question","item-target1-block1-group2","worth","1",1745,1745,"Consonant","block1",2,"12_Consonant_block1_",1745,"filler","12_filler_block1_","12_Consonant_block1_",1718.125,26.875,"distant","0.5","0.5"
12,"Question","item-target2-block1-group2","band","1",2876,2876,"Vowel","block1",2,"12_Vowel_block1_",2876,"filler","12_filler_block1_","12_Vowel_block1_",1718.125,1157.875,"close","-0.5","0.5"
12,"Question","item-target2-block1-group3","cop","1",4420,4420,"Vowel","block1",3,"12_Vowel_block1_",4420,"filler","12_filler_block1_","12_Vowel_block1_",1718.125,2701.875,"distant","-0.5","0.5"
12,"Question","item-target1-block1-group3","pass","1",2231,2231,"Consonant","block1",3,"12_Consonant_block1_",2231,"filler","12_filler_block1_","12_Consonant_block1_",1718.125,512.875,"distant","0.5","0.5"
12,"Question","item-target2-block1-group3","pat","1",2156,2156,"Vowel","block1",3,"12_Vowel_block1_",2156,"filler","12_filler_block1_","12_Vowel_block1_",1718.125,437.875,"distant","-0.5","0.5"
12,"Question","item-target1-block1-group3","thigh","1",1940,1940,"Consonant","block1",3,"12_Consonant_block1_",1940,"filler","12_filler_block1_","12_Consonant_block1_",1718.125,221.875,"close","0.5","0.5"
12,"Question","item-target1-block1-group4","growth","0",2083,2083,"Consonant","block1",4,"12_Consonant_block1_",2083,"filler","12_filler_block1_","12_Consonant_block1_",1718.125,364.875,"distant","0.5","0.5"
12,"Question","item-target2-block1-group4","bod","1",2809,2809,"Vowel","block1",4,"12_Vowel_block1_",2809,"filler","12_filler_block1_","12_Vowel_block1_",1718.125,1090.875,"distant","-0.5","0.5"
12,"Question","item-target2-block1-group4","mop","1",1554,1554,"Vowel","block1",4,"12_Vowel_block1_",1554,"filler","12_filler_block1_","12_Vowel_block1_",1718.125,-164.125,"close","-0.5","0.5"
12,"Question","item-target1-block1-group4","myth","1",2433,2433,"Consonant","block1",4,"12_Consonant_block1_",2433,"filler","12_filler_block1_","12_Consonant_block1_",1718.125,714.875,"distant","0.5","0.5"
12,"Question","item-target2-block1-group5","foster","1",1877,1877,"Vowel","block1",5,"12_Vowel_block1_",1877,"filler","12_filler_block1_","12_Vowel_block1_",1718.125,158.875,"close","-0.5","0.5"
12,"Question","item-target1-block1-group5","seem","1",1056,1056,"Consonant","block1",5,"12_Consonant_block1_",1056,"filler","12_filler_block1_","12_Consonant_block1_",1718.125,-662.125,"close","0.5","0.5"
12,"Question","item-target1-block1-group5","path","1",1284,1284,"Consonant","block1",5,"12_Consonant_block1_",1284,"filler","12_filler_block1_","12_Consonant_block1_",1718.125,-434.125,"distant","0.5","0.5"
12,"Question","item-target2-block1-group5","block","1",1023,1023,"Vowel","block1",5,"12_Vowel_block1_",1023,"filler","12_filler_block1_","12_Vowel_block1_",1718.125,-695.125,"close","-0.5","0.5"
12,"Question","item-target1-block1-group6","growth","1",1196,1196,"Consonant","block1",6,"12_Consonant_block1_",1196,"filler","12_filler_block1_","12_Consonant_block1_",1718.125,-522.125,"distant","0.5","0.5"
12,"Question","item-target2-block1-group6","bond","1",1162,1162,"Vowel","block1",6,"12_Vowel_block1_",1162,"filler","12_filler_block1_","12_Vowel_block1_",1718.125,-556.125,"close","-0.5","0.5"
12,"Question","item-target2-block1-group6","bad","1",989,989,"Vowel","block1",6,"12_Vowel_block1_",989,"filler","12_filler_block1_","12_Vowel_block1_",1718.125,-729.125,"distant","-0.5","0.5"
12,"Question","item-target1-block1-group6","miss","1",1104,1104,"Consonant","block1",6,"12_Consonant_block1_",1104,"filler","12_filler_block1_","12_Consonant_block1_",1718.125,-614.125,"close","0.5","0.5"
12,"Question","item-target1-block1-group7","sought","1",1610,1610,"Consonant","block1",7,"12_Consonant_block1_",1610,"filler","12_filler_block1_","12_Consonant_block1_",1718.125,-108.125,"close","0.5","0.5"
12,"Question","item-target2-block1-group7","cap","1",831,831,"Vowel","block1",7,"12_Vowel_block1_",831,"filler","12_filler_block1_","12_Vowel_block1_",1718.125,-887.125,"distant","-0.5","0.5"
12,"Question","item-target2-block1-group7","map","1",922,922,"Vowel","block1",7,"12_Vowel_block1_",922,"filler","12_filler_block1_","12_Vowel_block1_",1718.125,-796.125,"distant","-0.5","0.5"
12,"Question","item-target1-block1-group7","worth","0",1254,1254,"Consonant","block1",7,"12_Consonant_block1_",1254,"filler","12_filler_block1_","12_Consonant_block1_",1718.125,-464.125,"distant","0.5","0.5"
12,"Question","item-target2-block1-group8","battle","1",1086,1086,"Vowel","block1",8,"12_Vowel_block1_",1086,"filler","12_filler_block1_","12_Vowel_block1_",1718.125,-632.125,"distant","-0.5","0.5"
12,"Question","item-target1-block1-group8","sigh","1",1173,1173,"Consonant","block1",8,"12_Consonant_block1_",1173,"filler","12_filler_block1_","12_Consonant_block1_",1718.125,-545.125,"close","0.5","0.5"
12,"Question","item-target1-block1-group8","sink","1",1563,1563,"Consonant","block1",8,"12_Consonant_block1_",1563,"filler","12_filler_block1_","12_Consonant_block1_",1718.125,-155.125,"distant","0.5","0.5"
12,"Question","item-target2-block1-group8","pat","0",1256,1256,"Vowel","block1",8,"12_Vowel_block1_",1256,"filler","12_filler_block1_","12_Vowel_block1_",1718.125,-462.125,"close","-0.5","0.5"
12,"Question","item-target2-block2-group9","black","1",922,922,"Vowel","block2",9,"12_Vowel_block2_",922,"filler","12_filler_block2_","12_Vowel_block2_",1373,-451,"distant","-0.5","0.5"
12,"Question","item-target1-block2-group9","sink","1",1660,1660,"Consonant","block2",9,"12_Consonant_block2_",1660,"filler","12_filler_block2_","12_Consonant_block2_",1373,287,"distant","0.5","0.5"
12,"Question","item-target2-block2-group9","foster","1",1811,1811,"Vowel","block2",9,"12_Vowel_block2_",1811,"filler","12_filler_block2_","12_Vowel_block2_",1373,438,"close","-0.5","0.5"
12,"Question","item-target1-block2-group9","path","1",1347,1347,"Consonant","block2",9,"12_Consonant_block2_",1347,"filler","12_filler_block2_","12_Consonant_block2_",1373,-26,"distant","0.5","0.5"
12,"Question","item-target1-block2-group10","gross","1",1289,1289,"Consonant","block2",10,"12_Consonant_block2_",1289,"filler","12_filler_block2_","12_Consonant_block2_",1373,-84,"distant","0.5","0.5"
12,"Question","item-target2-block2-group10","pot","1",2636,2636,"Vowel","block2",10,"12_Vowel_block2_",2636,"filler","12_filler_block2_","12_Vowel_block2_",1373,1263,"close","-0.5","0.5"
12,"Question","item-target2-block2-group10","bond","1",1438,1438,"Vowel","block2",10,"12_Vowel_block2_",1438,"filler","12_filler_block2_","12_Vowel_block2_",1373,65,"close","-0.5","0.5"
12,"Question","item-target1-block2-group10","worse","0",1335,1335,"Consonant","block2",10,"12_Consonant_block2_",1335,"filler","12_filler_block2_","12_Consonant_block2_",1373,-38,"distant","0.5","0.5"
12,"Question","item-target1-block2-group11","seem","1",1209,1209,"Consonant","block2",11,"12_Consonant_block2_",1209,"filler","12_filler_block2_","12_Consonant_block2_",1373,-164,"close","0.5","0.5"
12,"Question","item-target2-block2-group11","bad","1",1081,1081,"Vowel","block2",11,"12_Vowel_block2_",1081,"filler","12_filler_block2_","12_Vowel_block2_",1373,-292,"distant","-0.5","0.5"
12,"Question","item-target1-block2-group11","sigh","1",1229,1229,"Consonant","block2",11,"12_Consonant_block2_",1229,"filler","12_filler_block2_","12_Consonant_block2_",1373,-144,"close","0.5","0.5"
12,"Question","item-target2-block2-group11","cap","0",2107,2107,"Vowel","block2",11,"12_Vowel_block2_",2107,"filler","12_filler_block2_","12_Vowel_block2_",1373,734,"distant","-0.5","0.5"
12,"Question","item-target2-block2-group12","battle","0",1120,1120,"Vowel","block2",12,"12_Vowel_block2_",1120,"filler","12_filler_block2_","12_Vowel_block2_",1373,-253,"distant","-0.5","0.5"
12,"Question","item-target1-block2-group12","miss","1",1118,1118,"Consonant","block2",12,"12_Consonant_block2_",1118,"filler","12_filler_block2_","12_Consonant_block2_",1373,-255,"distant","0.5","0.5"
12,"Question","item-target2-block2-group12","map","0",993,993,"Vowel","block2",12,"12_Vowel_block2_",993,"filler","12_filler_block2_","12_Vowel_block2_",1373,-380,"close","-0.5","0.5"
12,"Question","item-target1-block2-group12","thought","1",1015,1015,"Consonant","block2",12,"12_Consonant_block2_",1015,"filler","12_filler_block2_","12_Consonant_block2_",1373,-358,"distant","0.5","0.5"
12,"Question","item-target2-block2-group13","faster","1",1242,1242,"Vowel","block2",13,"12_Vowel_block2_",1242,"filler","12_filler_block2_","12_Vowel_block2_",1373,-131,"distant","-0.5","0.5"
12,"Question","item-target1-block2-group13","worth","0",2070,2070,"Consonant","block2",13,"12_Consonant_block2_",2070,"filler","12_filler_block2_","12_Consonant_block2_",1373,697,"close","0.5","0.5"
12,"Question","item-target2-block2-group13","band","1",1046,1046,"Vowel","block2",13,"12_Vowel_block2_",1046,"filler","12_filler_block2_","12_Vowel_block2_",1373,-327,"distant","-0.5","0.5"
12,"Question","item-target1-block2-group13","growth","1",961,961,"Consonant","block2",13,"12_Consonant_block2_",961,"filler","12_filler_block2_","12_Consonant_block2_",1373,-412,"distant","0.5","0.5"
12,"Question","item-target2-block2-group14","pat","1",1132,1132,"Vowel","block2",14,"12_Vowel_block2_",1132,"filler","12_filler_block2_","12_Vowel_block2_",1373,-241,"distant","-0.5","0.5"
12,"Question","item-target1-block2-group14","think","1",948,948,"Consonant","block2",14,"12_Consonant_block2_",948,"filler","12_filler_block2_","12_Consonant_block2_",1373,-425,"distant","0.5","0.5"
